rank.sign.logp.heart	rank.sign.logp.lung	rank.sign.logp.kidney	rank.sign.logp.spleen
10762	1091	2326	1223
6082	6009	9125	7837
12180	12729	14626	12417
7110	11016	6963	8229
4196	7991	9920	10622
11208	12702	10286	8102
13259	14377	7807	13661
3157	11170	8928	12292
2873	4508	3255	7230
10101	6321	4503	9451
4586	6633	5587	8025
8450	5094	8837	2867
14769	13671	5089	14213
15265	15115	14783	14745
1829	1213	721	3909
11062	12704	7199	10609
6024	7276	2324	5678
10094	8105	9278	6893
14138	14703	11069	15091
6513	5501	7154	6352
11911	13232	13789	14478
9281	8272	10898	5817
4816	5780	10623	14711
6312	11274	11993	6746
3690	3938	6848	6052
2056	3964	3487	7823
15146	10957	13370	2211
14600	12355	12634	12762
1454	4049	3156	5211
13457	13441	13991	13357
2427	971	3946	4611
9546	11879	13662	14276
14252	12516	7633	14072
709	1525	519	484
7108	2358	483	369
8981	7408	1578	1276
1782	1832	4059	2176
12562	3461	3757	7965
12260	9299	12758	4732
13626	12008	13758	10280
9420	6467	11726	5756
10175	5126	11667	7803
12984	15384	13745	14870
10915	8238	6624	12621
14577	12250	14049	10675
11162	9480	11677	11622
3748	4478	4942	1556
7167	6853	12433	3394
6106	7939	6389	3333
8421	7289	8567	4976
9418	14473	10472	14013
5098	14054	12415	8875
4631	9273	7749	8331
8085	10133	11293	6952
8032	8922	6045	6366
13124	14853	12926	13281
10830	14449	10363	12701
14971	15102	6946	12508
4714	13651	7204	6347
14861	14186	10303	7279
14700	14917	14080	14736
2597	7789	4854	12419
6117	5233	4718	10910
7920	8724	2663	10493
1650	435	7445	4092
3862	248	10759	3630
11243	8745	1469	10337
12877	10680	8327	12268
2860	13137	7500	8361
2269	2970	2761	2023
9638	12181	14516	12765
12249	14016	10747	5476
674	1171	1012	3312
5913	2291	9458	3716
2857	6902	6277	5386
238	1568	1049	1897
111	656	1215	507
12705	8767	7183	8411
9545	2073	9249	2772
12447	12972	14128	10714
6780	10510	5894	4773
3651	1534	9002	7408
7017	10973	7501	8881
6561	3150	3964	3078
4846	9661	5299	11666
473	1963	9200	4157
13999	13506	12818	10411
5612	4854	1036	6393
14694	14062	15180	14579
13009	14884	12098	14155
1287	5363	13929	6533
11086	13607	12603	13565
11935	15323	14454	15201
14381	15158	14833	15252
7050	7106	14207	9185
14615	14949	15184	13758
13943	13966	14763	13544
6987	13593	14576	12372
13290	13904	13222	13761
2005	406	480	79
8936	11491	12717	7607
11057	7853	12357	13354
10905	9304	14567	3309
7321	2553	4821	4667
8069	12471	6743	10332
2377	7464	2592	3564
7152	7393	9030	9832
14630	14933	15144	13445
11194	6164	6469	10967
10330	11183	12939	10997
12714	10727	11856	10617
12067	8331	10846	11170
2037	5438	3676	3655
12677	12004	6494	4221
4723	5637	7431	6851
3464	2853	3967	3158
12068	11116	9263	8091
8674	4902	2080	9770
4080	7941	10959	11410
10907	3820	8383	6799
7606	9880	4814	3004
14519	13882	13181	14703
12350	9601	12651	9192
15368	15117	14752	13910
12073	11521	13041	11061
7180	2787	7245	321
15324	15265	14803	15381
13877	12868	14611	15145
208	2457	5562	1673
7956	10624	7535	9302
12160	6021	8530	9972
8484	11091	11171	10869
14099	12957	14578	14999
224	2524	842	1903
2535	280	13485	2849
11152	8219	11130	7575
10976	6741	12597	7438
8252	3718	6970	7600
8837	3791	9501	6917
8502	4835	5284	6257
5675	10809	13417	14060
672	1928	6148	2315
7085	8308	8619	6827
10596	6646	11655	12272
5501	7747	12730	12265
15304	12402	14964	15119
5769	13224	9655	8782
12229	14087	13873	12946
8350	9993	8299	4613
6198	8205	10491	2461
14711	14244	13641	14341
12310	11480	4556	7363
7104	6062	6106	13949
721	72	2033	316
10492	12790	3198	5896
7453	4298	4451	7608
14223	14488	3580	12728
5452	10108	12067	8063
9504	3605	8960	4805
3205	1539	11679	8827
13315	11309	14686	13461
11633	13238	15084	15262
6614	4372	5437	2059
2594	2703	7840	7025
5687	11252	8797	11687
4967	256	5611	9899
10454	8780	2705	10605
2957	3486	790	10170
5832	3191	687	3820
11017	9802	7901	6767
2834	5355	3795	1271
11509	12723	8520	6136
8372	7915	9314	9168
8344	10879	14309	7518
2112	4900	778	1316
9288	11192	13719	11826
9298	8413	14760	11585
7065	7700	7856	8275
13677	14008	11578	12590
1619	4817	2794	1842
10580	8754	4585	4209
12503	12258	14673	11888
11893	11982	14435	11861
2066	2775	3900	7117
15012	13216	12648	7344
12204	13870	12271	14699
12486	13097	7481	7193
5636	3073	2878	11459
1845	1790	1872	2575
14786	14766	12537	13520
3431	233	2892	1810
1126	2917	1265	3780
12812	5393	11557	3322
5399	5517	12907	5693
1112	196	369	4996
10565	8955	10413	8437
566	1393	2244	2320
4018	13546	5698	11956
7918	14376	13816	14502
2605	12954	11947	14923
11389	6126	11218	7028
1116	7633	12574	11303
12949	13078	13468	14187
6080	2411	7121	4224
14595	7877	11206	8456
14453	13573	14450	12538
14625	14412	15051	14437
14965	15276	14058	14753
9145	13989	11134	13469
5762	8203	6649	6728
10630	12628	13369	7487
8444	628	3104	1143
4214	13281	7300	4825
6240	13588	12316	10046
10854	9427	9607	6820
10677	11055	4336	7718
10476	3	3693	743
1336	1371	6013	639
10948	3017	12040	6719
11306	3230	11363	7166
5538	14632	9859	14666
12412	6696	10399	9647
6874	7660	7804	7882
3626	6518	2226	1883
3960	1292	2179	3598
7959	6354	12215	5081
13377	15163	10839	12963
3253	6195	54	8759
11755	13886	3958	12747
5158	3965	13867	3433
9580	5909	15108	10867
14561	2293	9428	6603
11564	1890	13599	7448
1593	6864	6609	2816
337	2425	202	4581
6212	11345	8409	3972
8731	13613	9192	10266
10954	9084	5119	1975
11275	13330	13303	13789
2392	3558	1753	2807
600	1529	3123	3687
9212	4279	881	10135
2266	1981	4633	1017
1449	3694	8675	1910
12962	11926	3560	10227
4737	982	3939	696
6559	4527	2633	1954
1538	3997	1264	2121
13213	7652	7704	9126
8377	12228	14052	12547
12555	13054	2492	14117
14928	11842	14399	13376
13729	8069	10273	11570
4129	453	1430	3861
9252	11862	13590	13063
5348	7673	13234	3272
12523	13836	11974	12909
4585	5412	7819	9549
7328	4728	6748	5749
9341	3518	4186	314
7314	8527	7784	3147
9836	1288	1551	917
2020	10841	10368	1461
154	2915	509	978
12788	11789	14601	12753
15208	15035	14846	14566
12990	10147	8975	14598
7013	4424	11746	4961
2628	8654	3191	4009
6187	9544	8390	9333
9886	12958	10672	13813
9465	13447	14569	12019
11109	5296	10904	3030
9657	2975	7283	4056
14237	7163	5104	8501
4827	6892	10922	2533
8516	11777	10690	8051
7943	6231	7956	9332
11841	11336	9114	9828
11390	13337	10555	12135
8204	6977	645	6068
3051	611	10721	10592
4272	7415	12708	8853
2593	2477	960	1417
9101	5417	10467	4725
3345	4666	654	1863
2241	1117	735	725
3176	3323	420	1730
120	2035	2461	838
806	2190	601	1138
3166	5322	4075	5907
7937	7216	1598	2569
2733	11093	3308	5695
1468	4005	395	1048
9368	5639	2377	3681
8259	7718	10462	9801
57	1142	156	1111
4104	7874	984	6939
839	5458	1376	3222
12798	886	9109	1313
2889	11891	13459	12550
7598	10315	2766	10256
2716	8185	6887	7426
8848	826	350	13402
13445	15006	13240	14037
11300	11272	9864	6344
7678	7075	4221	6591
1797	3994	4549	1358
540	1218	2547	1185
1459	5641	11683	11980
15323	15156	13629	14816
10797	9984	14768	11464
13401	14437	14366	13118
7341	13709	10861	11429
11188	9195	12385	9344
12574	14330	9268	11977
14387	10643	11593	11620
12619	3810	157	1175
14469	12719	13675	9996
3083	4199	1921	3966
8137	8687	11369	7559
8417	11940	13217	7542
14557	15456	15469	15390
9866	14764	6645	14717
11576	11440	10445	6868
7205	7761	8546	12267
12351	11425	4521	10970
8015	7456	12783	4402
1970	2096	8657	8185
7166	6964	7039	8034
12960	12108	14263	12406
10501	9391	12577	10679
6867	6230	8884	6094
12292	2132	11209	4839
10167	8050	2387	12825
8698	5389	11031	10295
4686	1073	10321	2005
2402	488	11574	5033
4461	363	1826	4398
5514	5361	6945	12309
7617	9915	8949	7714
2222	3484	7568	11445
5347	4811	10917	13391
12406	9347	10287	13411
3878	4353	2168	3232
3329	2628	381	1202
652	1803	124	1492
136	696	825	2692
3344	6813	4437	9449
5613	5803	1128	7048
2573	6595	6473	2780
10543	10853	4409	15173
12199	9909	14206	10159
11398	13779	3421	11486
8363	7942	4049	12500
12890	10593	3556	14417
14052	8484	12808	4756
2339	5071	1834	6223
7686	4513	12227	9720
6051	9934	6596	5038
2752	2815	914	328
14067	14065	11594	12196
2969	3350	68	4182
10629	9561	3098	7952
5433	10198	3529	13742
14867	13518	14363	15295
4968	2953	3382	8318
7601	14696	10775	14215
3365	5435	7389	8089
7058	13496	10482	13692
6907	5465	10543	11791
10720	13036	13279	8376
13701	3410	11867	11926
967	1217	354	255
2613	764	3334	6595
13901	9407	7651	9893
9653	10756	13362	4897
1315	2390	759	2188
10698	5653	2180	5828
10304	4943	1354	2923
6191	1822	73	1396
880	1911	1497	4963
11192	3968	3415	1518
3283	3131	786	3888
4580	6740	7660	8807
420	823	119	118
9149	6097	7681	6569
5074	4410	8607	5036
1963	2465	8302	6468
2418	4872	3901	2889
8554	5952	5360	5230
9699	12096	9073	13311
7192	7039	12142	14449
12064	4449	1974	8457
2416	3656	1429	9113
5252	8005	6602	6003
6504	8619	4109	3717
6401	8044	6273	4902
12200	8810	5628	7165
2497	5091	1763	2935
6428	5495	1158	11695
9065	1445	6809	5272
2233	2373	4465	2833
7892	3467	460	3368
3845	8915	4253	6646
4475	7390	5792	6577
92	122	1817	280
7411	9570	2408	7474
1344	4541	1491	3618
31	1233	900	1712
12386	4061	3110	5711
3842	1917	307	884
4256	2486	4406	3584
4289	6800	8633	8727
13959	14272	14211	13900
3473	11816	5189	9417
9164	9024	5939	6873
8901	2814	5794	3307
9528	14219	7869	8026
8566	6954	9185	7404
9258	12814	4615	14549
9257	12813	4616	14548
8990	6105	3638	4987
4650	5197	4311	3838
5566	7914	1102	10283
11970	2319	12367	11863
52	2401	2498	1511
2461	11687	5854	10938
12952	4141	2373	4522
1018	4214	382	2321
965	2589	1835	5848
342	4305	2448	1919
9199	10454	8749	10736
11116	11196	12586	13671
2147	3540	5356	8216
4372	8562	10522	6994
6374	4378	11072	11745
3159	10754	7163	11519
9365	3392	10678	7031
5385	10024	3962	5723
9830	4266	4212	7116
2321	4193	970	1409
4720	6684	4354	5638
1119	2455	2569	1157
9533	8965	8832	5568
778	12322	11106	14220
2598	4146	2282	2817
983	520	105	944
1172	777	1248	711
2553	502	1570	676
10809	8564	1661	4107
4644	4041	5822	3239
12233	10551	9572	11902
12967	11023	13940	12759
12636	8111	3916	9305
2997	4661	2510	4014
3601	1366	315	3357
1004	360	607	2256
690	2335	1222	3119
7161	6243	1572	8999
8703	9052	7370	8019
3300	2963	4427	4258
4577	8933	9003	9350
1707	9221	6947	3777
4213	6250	1071	2185
9709	12632	10663	7916
5785	12799	13212	14329
11193	4241	1844	5841
2514	2068	1641	2092
2748	2933	1671	1429
1160	6071	2831	4353
13797	10453	7291	12847
11380	12137	7645	9870
14673	15089	14602	14207
8669	9778	2780	7149
4240	8803	7122	7265
9123	12973	11869	11990
10462	14079	15028	14119
7642	6472	2063	3869
6553	7273	10993	4629
11691	11990	9780	11975
8077	9545	10013	8251
14749	14950	14925	15193
8694	5450	6685	5132
11337	10865	4737	10105
21	1177	3474	3662
8635	2669	90	4998
2746	1480	129	1219
3591	2593	5417	2098
12955	11154	2507	13804
8729	7027	5354	5930
4046	2663	854	3434
900	2176	1746	4043
4997	3143	1361	6807
7715	6350	6932	9328
7512	6540	10172	7529
7212	3401	743	3328
8121	6034	661	12149
5008	6497	6741	5779
3566	5674	3911	3560
8688	2560	4331	3461
12384	2638	5010	8082
11685	10476	2332	13721
6537	12966	8796	8784
1725	1642	2281	3829
5492	7322	2260	4653
9436	13237	10406	11264
5230	6429	5586	9805
102	1521	56	783
7738	6830	3285	2281
13940	12735	15003	14713
14012	14534	4655	14481
2932	11365	12784	11134
7620	4040	4124	1703
5356	234	10683	13349
10886	9410	8792	9969
5085	3823	10781	11160
752	3367	9792	6587
3738	2452	19	2031
2415	534	166	808
15092	15437	11992	14807
9513	2818	13040	3959
8290	2478	5522	3210
8429	12146	12026	9897
1728	7425	4342	4354
1635	7144	6731	5570
8030	10120	4691	9794
10625	6323	7452	8968
11087	9468	5714	8382
4087	6519	2585	9874
8795	1861	1980	2931
3101	947	1087	1362
5797	11729	2820	11189
9225	9703	9734	6698
757	177	586	404
1155	1214	5671	9855
5482	1458	1007	6432
1920	8510	11109	11304
10219	9036	5244	9727
14897	3251	1611	9749
2290	2708	8416	4647
2897	7422	3657	4916
2988	9741	4952	3784
10453	9086	847	6036
1604	1276	2020	3930
2795	2811	4510	4464
8079	3782	7560	3193
14935	14771	15219	14240
845	312	5917	4956
6097	11613	11374	7332
1613	1513	10383	4436
8454	6027	1854	1945
2252	925	9661	1886
2323	5447	3159	7394
8963	11676	11418	9384
1727	7044	5013	7652
9971	3877	597	3293
7442	6996	7352	5880
807	2825	1752	471
10728	8437	11582	7316
6323	8927	2438	7481
10701	13030	14284	13745
14996	15439	14902	15384
11765	12604	9229	7287
5426	8351	449	2762
4974	9687	11015	12696
6118	5443	10476	4334
879	1139	2894	1322
2279	6379	2323	5680
2469	5030	108	3080
3961	4168	7172	1938
5648	8053	7505	7445
7530	6579	4275	9485
11503	12193	13140	15009
10253	7651	9043	1371
14895	13152	14159	13872
1674	9345	1917	10785
13062	13301	13818	11188
2925	3343	7980	3087
5867	5307	12792	7272
382	8152	4479	8349
12879	9923	14341	10931
8569	12458	10355	14384
1704	2128	517	3622
7752	8187	7158	10623
14412	15205	14623	15435
9835	11921	12280	10704
1170	513	1412	1780
2399	5380	6304	11419
409	1501	636	324
6818	6030	5361	3064
14203	12089	13450	9532
3371	6728	482	13767
7718	5923	6987	6427
2451	4957	1175	4674
6310	10712	9770	7762
7249	760	8849	7878
403	114	3872	757
2079	11525	8381	11967
11634	12952	9020	5251
8561	10362	11172	14435
6689	11645	6438	8145
5828	12905	5038	9063
4660	6995	12127	11701
4702	1859	9697	8532
5442	6797	11056	3661
10841	7290	11322	8221
5889	9481	11317	9425
13242	11203	2401	11778
3476	9261	8185	1479
7181	1717	7265	4744
6679	7711	5605	6697
202	898	256	8
15238	12888	14149	12048
2449	5526	6447	5213
1611	1216	4607	8769
1046	253	3817	3442
9184	10091	3619	6333
8073	8666	7733	11478
1990	1781	463	1641
708	989	201	2391
204	503	1387	1341
1907	1313	5616	3277
14647	3697	8787	9942
5014	3644	8893	2981
617	3170	6695	6222
11449	13093	10873	12421
4282	12371	12226	8497
4058	3570	8043	8682
270	1066	7770	135
865	2828	6224	5876
4838	3261	5797	947
6179	1719	13187	9796
12088	8088	8589	10684
5017	7309	7369	14008
7965	1202	5612	2545
12222	4688	527	7843
5022	4300	10342	679
9282	6121	4466	1082
11959	10150	12348	14797
6857	5699	7284	7464
10638	5873	6119	2536
1152	655	5614	2154
9731	12746	9722	13334
7493	2894	11577	6857
432	11450	11465	14249
2350	2879	7236	7808
2156	2954	6724	7961
13888	13244	15352	11640
7853	11489	11738	7102
12211	12047	10752	5842
8785	10110	8283	5377
8884	9289	7642	2407
10106	2214	11243	10814
10897	11509	10006	1544
4962	10426	12027	13094
11557	10802	12548	12510
12324	1787	12434	11443
8858	10151	4673	5068
8154	901	7578	7884
10817	7898	7124	10755
10500	6046	5915	4716
7724	13463	4011	10050
4508	11831	9262	13100
14497	14530	11087	12245
13708	14364	9516	13768
13086	13568	15030	13286
4433	1771	5767	2880
8715	15135	14896	7553
12396	15190	12640	15097
14404	10105	14405	11321
4427	12395	14702	13455
5061	1557	3653	1995
8149	7724	5248	12213
133	12070	10278	7475
4898	14423	7067	6107
10650	4839	7408	7107
8626	9718	9222	1374
298	12542	11068	12755
809	4577	8483	7628
3721	5947	4097	3046
6887	13217	9436	3641
6569	11608	11765	9498
1547	1487	2931	1454
14499	13736	14544	14898
547	1951	4206	59
5736	10707	10249	9853
14764	15288	14122	15382
15079	11748	15328	14498
13233	13122	15130	14463
15374	14507	15341	15250
15331	14358	14144	14725
15083	15157	15390	14692
3183	1364	10337	12487
7199	3721	7147	8526
14863	14835	15391	14935
14791	13515	6162	10758
13819	14761	12995	15140
1918	3513	2940	1501
14520	13255	6647	13043
14284	10816	13192	10208
384	1179	2826	5531
14703	13964	14204	14872
10335	6440	2506	8233
1201	1904	217	96
6631	11105	11589	7522
13309	12907	2968	10794
1218	4374	1997	4076
88	1341	333	1920
7975	8641	8003	7203
2063	1280	233	130
4598	1092	975	876
10702	11638	6150	10903
1867	2389	1563	1503
9508	9512	5566	2013
2637	7934	6610	8008
15473	2822	2589	2818
11284	11334	11139	4770
11990	12048	11707	10404
8330	12117	15254	13346
6180	3320	7734	4698
6616	4692	7465	1918
4309	3247	2291	1797
15273	14414	11912	13752
4640	1479	4203	10897
3598	1335	10432	4070
5272	4272	495	4591
6025	10085	7157	5990
6598	6997	5962	6085
12098	11717	13198	10019
13383	15257	11739	13977
12614	11522	12678	7654
7961	4743	6450	3720
7312	10037	5273	4565
9592	12205	7883	13425
12878	15109	14989	15100
12264	14288	14990	14972
5016	3067	3986	4912
1625	6925	805	4504
423	470	1861	950
7599	11077	887	2046
2924	3843	1192	3818
4566	8503	9930	7995
196	187	80	571
1308	751	248	2270
387	3706	5368	5525
2464	8875	12835	8928
6928	7040	13757	5226
195	471	1391	327
3266	3072	431	6521
1233	818	1994	4809
6575	1519	8600	1982
1008	2406	10308	4754
334	896	12162	2019
15100	9385	11268	10757
14139	14505	15010	14796
11367	3624	2054	2303
5212	6875	9983	10635
13635	13063	2606	12802
1740	5795	5215	3518
5467	8414	7044	5869
5267	3545	5231	8860
3706	12190	4306	12952
9746	11822	4971	2042
5403	3228	3576	3711
11090	9551	10664	4192
2257	2902	3163	293
11058	13814	9079	12575
13868	7052	2720	14438
8792	9472	3883	7209
11176	14961	14631	12493
3234	3112	7636	1828
3479	12424	10483	12499
12178	10157	9242	12496
10138	13794	13660	13793
11696	6872	8678	9127
2845	8882	2205	8990
9331	7933	13007	9131
5173	4838	11360	4173
12648	11547	13655	14947
15194	14251	14499	14609
5484	9313	8121	4660
14090	14596	14367	15255
4534	3100	10076	6338
4693	5623	526	2190
8686	4008	5635	5979
13614	14074	11637	14459
5731	8333	6829	4357
12537	2219	2285	3072
6699	10331	5653	6842
320	1193	167	537
14266	12138	6911	13785
5749	2673	11962	1379
9600	3825	9319	5159
1427	1460	1634	2632
2428	1565	4579	2972
1163	2283	450	1170
1031	3239	815	1637
5551	1879	380	126
4595	7985	4264	1695
6254	7943	837	4533
7266	6726	4490	3593
10073	4828	3507	9031
14871	13576	8627	11518
577	1896	711	2831
47	7017	1820	3537
7946	7218	9070	10821
2945	4880	7799	5290
8394	7873	5428	6862
4215	5959	7923	3695
5990	6744	5764	2992
7184	4170	5790	5158
11682	15093	14927	14956
4690	2997	6750	3522
8890	7443	9359	8129
10104	6152	7866	6765
1389	3879	2241	1373
10695	13299	8807	11035
5706	7175	8345	5005
6655	13231	4477	6771
12526	13608	8183	11655
2709	2639	4402	7090
14361	14698	15095	12580
10532	9125	12627	9102
2943	1326	10123	4918
180	1826	1396	4470
10376	9626	9614	13712
11236	3556	12438	3976
7195	11937	9600	9592
7024	10481	7598	12912
9544	2000	11328	2291
1729	3736	4654	3713
11387	9284	14503	12624
15171	14500	14307	14347
14253	14809	15092	15280
13293	12382	5266	12081
12504	14188	12887	13862
10029	14791	4116	6358
13902	14709	15291	14786
5428	6240	9931	10158
9007	10678	11507	13476
8403	10030	7857	12784
5260	4789	12102	11027
1599	2034	2935	3304
9981	9869	8786	4865
9997	9943	13535	8467
6956	7900	10336	11735
5652	5634	2253	11174
5779	7103	10380	9967
10480	4716	2245	3422
3312	6682	11118	8220
14914	14360	15226	15050
6304	8645	5909	4945
13227	14060	13995	15136
10308	10099	9678	8150
13815	11288	11040	14788
5300	9252	5766	9836
12567	13041	15190	12355
7751	12827	7909	13435
5073	5354	12154	4073
5394	9665	7023	6390
12629	11259	13851	14399
7510	6706	7040	15472
5151	8774	3717	2949
10424	11205	11972	13424
9286	15076	13800	13728
14044	13796	11192	10083
12538	15079	14458	15123
10993	8890	8406	10303
12738	12215	12017	8279
12359	8275	13092	5368
11101	8084	9867	9088
10802	11684	14328	15035
8190	8324	3482	10137
14213	14424	10945	11881
10441	14200	6528	14066
8258	10621	7978	7623
8497	10601	8433	7014
14048	13289	14212	14892
4912	10469	3306	7359
14877	14774	14181	13595
14093	11584	11222	14041
14042	8647	11466	8805
6662	7507	4287	7655
5658	1606	3660	1724
4469	9941	2946	14209
332	337	1287	3404
8422	5579	11259	2014
6556	2759	3924	2971
14842	14107	13149	14370
10578	2562	8422	2157
7685	2676	6291	2746
608	5024	1709	49
1594	4151	1428	2127
8637	9230	4480	8032
3599	4540	1930	1787
7778	8851	12910	10741
10939	13659	13398	11883
13565	12990	12931	11691
220	223	613	4004
10075	10040	11273	4722
1369	801	1432	1689
7670	6380	4774	6403
11131	6154	2454	4711
13235	14046	13168	12514
3279	4646	857	952
8078	4934	7989	12225
6602	2165	3309	689
3879	1293	7778	3705
7088	11253	8963	13054
2272	10561	13536	11743
9972	5153	13269	5112
13612	12175	11189	13206
1688	12153	9334	15132
12331	13968	8820	12426
11070	11058	10124	6493
14456	10945	3431	11360
10930	9072	5320	9183
9675	11775	3875	8655
9645	6789	2844	9354
6786	11563	7142	13190
13628	8657	10862	12151
1600	10924	10435	12709
12735	8565	11649	6197
13876	12509	8040	11796
2447	557	11616	3692
8464	10048	8856	4390
14369	12554	13989	15241
4520	8977	9618	6054
14827	14881	14873	13663
7425	8526	10377	7811
5752	6600	10808	8460
12334	9303	11372	9155
3318	2877	5286	6293
7118	13055	12798	12030
6111	8221	6706	6526
3419	4523	10213	4030
8687	8772	10708	9483
14118	13821	5019	14080
