sample	type
TCGA.FL.A1YG.11	UCEC.norm
TCGA.FL.A1YV.11	UCEC.norm
TCGA.AJ.A3NE.11	UCEC.norm
TCGA.AX.A2HC.11	UCEC.norm
TCGA.FL.A1YI.11	UCEC.norm
TCGA.AX.A0IZ.11	UCEC.norm
TCGA.AJ.A3NC.11	UCEC.norm
TCGA.FL.A3WE.11	UCEC.norm
TCGA.FL.A1YH.11	UCEC.norm
TCGA.BG.A3EW.11	UCEC.norm
TCGA.FL.A1YU.11	UCEC.norm
TCGA.AJ.A3NH.11	UCEC.norm
TCGA.AX.A0J0.11	UCEC.norm
TCGA.FL.A1YT.11	UCEC.norm
TCGA.BK.A4ZD.11	UCEC.norm
TCGA.BG.A2AD.11	UCEC.norm
TCGA.AX.A05Y.11	UCEC.norm
TCGA.FL.A1YQ.11	UCEC.norm
TARGET.40.0A4HMC.01	OS
TARGET.40.0A4HYB.01	OS
TARGET.40.0A4I48.01	OS
TARGET.40.0A4I4E.01	OS
TARGET.40.0A4I5B.01	OS
TARGET.40.0A4I65.01	OS
TARGET.40.0A4I9I.01	OS
TARGET.40.0A4I9K.01	OS
TARGET.40.PAKFVX.01	OS
TARGET.40.PAKXLD.01	OS
TARGET.40.PALFYN.01	OS
TARGET.40.PALHRL.01	OS
TARGET.40.PALKDP.01	OS
TARGET.40.PALWWX.01	OS
TARGET.40.PALZGU.01	OS
TARGET.40.PAMEKS.01	OS
TARGET.40.PAMJXS.01	OS
TARGET.40.PANGPE.01	OS
TARGET.40.PANPUM.01	OS
TARGET.40.PANXSC.01	OS
TARGET.40.PAPFLB.01	OS
TARGET.40.PAPNVD.01	OS
TARGET.40.PAPXGT.01	OS
TARGET.40.PARDAX.01	OS
TARGET.40.PARGTM.01	OS
TARGET.40.PARJXU.01	OS
TARGET.40.PARKAF.01	OS
TARGET.40.PASFCV.01	OS
TARGET.40.PASNZV.01	OS
TARGET.40.PATMPU.01	OS
TARGET.40.PATMXR.01	OS
TARGET.40.PATPBS.01	OS
TARGET.40.PATUXZ.01	OS
TARGET.50.CAAAAA.01	WT
TARGET.50.CAAAAB.01	WT
TARGET.50.CAAAAC.01	WT
TARGET.50.CAAAAH.01	WT
TARGET.50.CAAAAJ.01	WT
TARGET.50.CAAAAL.01	WT
TARGET.50.CAAAAM.01	WT
TARGET.50.CAAAAO.01	WT
TARGET.50.CAAAAP.01	WT
TARGET.50.CAAAAQ.01	WT
TARGET.50.CAAAAR.01	WT
TARGET.50.CAAAAS.01	WT
TARGET.50.PACFNR.01	WT
TARGET.50.PADCRV.01	WT
TARGET.50.PADDLL.01	WT
TARGET.50.PADVNN.01	WT
TARGET.50.PADWHM.01	WT
TARGET.50.PADWKZ.01	WT
TARGET.50.PADWNP.01	WT
TARGET.50.PADWUE.01	WT
TARGET.50.PADWXC.01	WT
TARGET.50.PADWYJ.01	WT
TARGET.50.PADWYZ.01	WT
TARGET.50.PADXAY.01	WT
TARGET.50.PADXBA.01	WT
TARGET.50.PADXBG.01	WT
TARGET.50.PADXIP.01	WT
TARGET.50.PADXJK.01	WT
TARGET.50.PADXJZ.01	WT
TARGET.50.PADXRC.01	WT
TARGET.50.PADXWJ.01	WT
TARGET.50.PADXYT.01	WT
TARGET.50.PADYAS.01	WT
TARGET.50.PADYGD.01	WT
TARGET.50.PADYGE.01	WT
TARGET.50.PADYHT.01	WT
TARGET.50.PADYJI.01	WT
TARGET.50.PADYPH.01	WT
TARGET.50.PADYRW.01	WT
TARGET.50.PADYUS.01	WT
TARGET.50.PADYVH.01	WT
TARGET.50.PADYWB.01	WT
TARGET.50.PADYWT.01	WT
TARGET.50.PADYYC.01	WT
TARGET.50.PADZCH.01	WT
TARGET.50.PADZNG.01	WT
TARGET.50.PADZNH.01	WT
TARGET.50.PADZPL.01	WT
TARGET.50.PADZSS.01	WT
TARGET.50.PADZTP.01	WT
TARGET.50.PADZUB.01	WT
TARGET.50.PADZUD.01	WT
TARGET.50.PAEAFB.01	WT
TARGET.50.PAEAFZ.01	WT
TARGET.50.PAEALI.01	WT
TARGET.50.PAEALK.01	WT
TARGET.50.PAEAMT.01	WT
TARGET.50.PAEAND.01	WT
TARGET.50.PAEBXA.01	WT
TARGET.50.PAECFM.01	WT
TARGET.50.PAECHG.01	WT
TARGET.50.PAECIE.01	WT
TARGET.50.PAECJB.01	WT
TARGET.50.PAECJY.01	WT
TARGET.50.PAECPC.01	WT
TARGET.50.PAECTY.01	WT
TARGET.50.PAECWU.01	WT
TARGET.50.PAEDJU.01	WT
TARGET.50.PAEEPR.01	WT
TARGET.50.PAEFPT.01	WT
TARGET.50.PAEHDE.01	WT
TARGET.50.PAEHLE.01	WT
TARGET.50.PAEHLJ.01	WT
TARGET.50.PAEIGE.01	WT
TARGET.50.PAEIIW.01	WT
TARGET.50.PAEIJB.01	WT
TARGET.50.PAEJJR.01	WT
TARGET.50.PAENVA.01	WT
TARGET.50.PAJLIH.01	WT
TARGET.50.PAJLIJ.01	WT
TARGET.50.PAJLIP.01	WT
TARGET.50.PAJLIT.01	WT
TARGET.50.PAJLJG.01	WT
TARGET.50.PAJLJH.01	WT
TARGET.50.PAJLJP.01	WT
TARGET.50.PAJLKC.01	WT
TARGET.50.PAJLKR.01	WT
TARGET.50.PAJLKS.01	WT
TARGET.50.PAJLLD.01	WT
TARGET.50.PAJLLF.01	WT
TARGET.50.PAJLLI.01	WT
TARGET.50.PAJLLN.01	WT
TARGET.50.PAJLLV.01	WT
TARGET.50.PAJLLY.01	WT
TARGET.50.PAJLMB.01	WT
TARGET.50.PAJLMH.01	WT
TARGET.50.PAJLMJ.01	WT
TARGET.50.PAJLML.01	WT
TARGET.50.PAJLMV.01	WT
TARGET.50.PAJLMW.01	WT
TARGET.50.PAJLNA.01	WT
TARGET.50.PAJLNC.01	WT
TARGET.50.PAJLND.01	WT
TARGET.50.PAJLNJ.01	WT
TARGET.50.PAJLNX.01	WT
TARGET.50.PAJLPD.01	WT
TARGET.50.PAJLPJ.01	WT
TARGET.50.PAJLPU.01	WT
TARGET.50.PAJLPW.01	WT
TARGET.50.PAJLPX.01	WT
TARGET.50.PAJLRC.01	WT
TARGET.50.PAJLRF.01	WT
TARGET.50.PAJLRH.01	WT
TARGET.50.PAJLRL.01	WT
TARGET.50.PAJLRP.01	WT
TARGET.50.PAJLRV.01	WT
TARGET.50.PAJLSF.01	WT
TARGET.50.PAJLSL.01	WT
TARGET.50.PAJLSM.01	WT
TARGET.50.PAJLSP.01	WT
TARGET.50.PAJLSS.01	WT
TARGET.50.PAJLST.01	WT
TARGET.50.PAJLSV.01	WT
TARGET.50.PAJLSW.01	WT
TARGET.50.PAJLSY.01	WT
TARGET.50.PAJLSZ.01	WT
TARGET.50.PAJLTD.01	WT
TARGET.50.PAJLTE.01	WT
TARGET.50.PAJLTH.01	WT
TARGET.50.PAJLTI.01	WT
TARGET.50.PAJLTJ.01	WT
TARGET.50.PAJLTL.01	WT
TARGET.50.PAJLTU.01	WT
TARGET.50.PAJLUB.01	WT
TARGET.50.PAJLUI.01	WT
TARGET.50.PAJLUM.01	WT
TARGET.50.PAJLUW.01	WT
TARGET.50.PAJLVB.01	WT
TARGET.50.PAJLVI.01	WT
TARGET.50.PAJLVL.01	WT
TARGET.50.PAJLVS.01	WT
TARGET.50.PAJLVV.01	WT
TARGET.50.PAJLVX.01	WT
TARGET.50.PAJLWA.01	WT
TARGET.50.PAJLWC.01	WT
TARGET.50.PAJLWG.01	WT
TARGET.50.PAJLWI.01	WT
TARGET.50.PAJLWR.01	WT
TARGET.50.PAJLWT.01	WT
TARGET.50.PAJLWW.01	WT
TARGET.50.PAJLWX.01	WT
TARGET.50.PAJLWZ.01	WT
TARGET.50.PAJLXD.01	WT
TARGET.50.PAJLXE.01	WT
TARGET.50.PAJLXH.01	WT
TARGET.50.PAJLXI.01	WT
TARGET.50.PAJLXM.01	WT
TARGET.50.PAJLYD.01	WT
TARGET.50.PAJLYF.01	WT
TARGET.50.PAJLYG.01	WT
TARGET.50.PAJLYP.01	WT
TARGET.50.PAJLZA.01	WT
TARGET.50.PAJLZC.01	WT
TARGET.50.PAJLZN.01	WT
TARGET.50.PAJLZT.01	WT
TARGET.50.PAJMAX.01	WT
TARGET.50.PAJMBG.01	WT
TARGET.50.PAJMBN.01	WT
TARGET.50.PAJMBP.01	WT
TARGET.50.PAJMBR.01	WT
TARGET.50.PAJMBZ.01	WT
TARGET.50.PAJMCB.01	WT
TARGET.50.PAJMCH.01	WT
TARGET.50.PAJMDF.01	WT
TARGET.50.PAJMDL.01	WT
TARGET.50.PAJMDP.01	WT
TARGET.50.PAJMDU.01	WT
TARGET.50.PAJMED.01	WT
TARGET.50.PAJMEG.01	WT
TARGET.50.PAJMEJ.01	WT
TARGET.50.PAJMEL.01	WT
TARGET.50.PAJMEN.01	WT
TARGET.50.PAJMEP.01	WT
TARGET.50.PAJMFP.01	WT
TARGET.50.PAJMFU.01	WT
TARGET.50.PAJMFY.01	WT
TARGET.50.PAJMGI.01	WT
TARGET.50.PAJMHV.01	WT
TARGET.50.PAJMIB.01	WT
TARGET.50.PAJMIE.01	WT
TARGET.50.PAJMIP.01	WT
TARGET.50.PAJMIY.01	WT
TARGET.50.PAJMIZ.01	WT
TARGET.50.PAJMJB.01	WT
TARGET.50.PAJMJK.01	WT
TARGET.50.PAJMJL.01	WT
TARGET.50.PAJMJM.01	WT
TARGET.50.PAJMJR.01	WT
TARGET.50.PAJMJT.01	WT
TARGET.50.PAJMKD.01	WT
TARGET.50.PAJMKI.01	WT
TARGET.50.PAJMKJ.01	WT
TARGET.50.PAJMKK.01	WT
TARGET.50.PAJMKN.01	WT
TARGET.50.PAJMKP.01	WT
TARGET.50.PAJMKT.01	WT
TARGET.50.PAJMKW.01	WT
TARGET.50.PAJMLI.01	WT
TARGET.50.PAJMLS.01	WT
TARGET.50.PAJMLW.01	WT
TARGET.50.PAJMLY.01	WT
TARGET.50.PAJMLZ.01	WT
TARGET.50.PAJMMC.01	WT
TARGET.50.PAJMME.01	WT
TARGET.50.PAJMMK.01	WT
TARGET.50.PAJMMN.01	WT
TARGET.50.PAJMMU.01	WT
TARGET.50.PAJMMW.01	WT
TARGET.50.PAJMMY.01	WT
TARGET.50.PAJMMZ.01	WT
TARGET.50.PAJMND.01	WT
TARGET.50.PAJMNR.01	WT
TARGET.50.PAJMNW.01	WT
TARGET.50.PAJMNZ.01	WT
TARGET.50.PAJMPH.01	WT
TARGET.50.PAJMPL.01	WT
TARGET.50.PAJMPP.01	WT
TARGET.50.PAJMPR.01	WT
TARGET.50.PAJMPV.01	WT
TARGET.50.PAJMRH.01	WT
TARGET.50.PAJMRK.01	WT
TARGET.50.PAJMRL.01	WT
TARGET.50.PAJMRS.01	WT
TARGET.50.PAJMRT.01	WT
TARGET.50.PAJMRX.01	WT
TARGET.50.PAJMRY.01	WT
TARGET.50.PAJMSE.01	WT
TARGET.50.PAJMSK.01	WT
TARGET.50.PAJMSR.01	WT
TARGET.50.PAJMTR.01	WT
TARGET.50.PAJMUE.01	WT
TARGET.50.PAJMUF.01	WT
TARGET.50.PAJMUI.01	WT
TARGET.50.PAJMUM.01	WT
TARGET.50.PAJMUS.01	WT
TARGET.50.PAJMUY.01	WT
TARGET.50.PAJMVC.01	WT
TARGET.50.PAJMVD.01	WT
TARGET.50.PAJMVG.01	WT
TARGET.50.PAJMVI.01	WT
TARGET.50.PAJMVJ.01	WT
TARGET.50.PAJMVK.01	WT
TARGET.50.PAJMVL.01	WT
TARGET.50.PAJMVU.01	WT
TARGET.50.PAJMVW.01	WT
TARGET.50.PAJMVX.01	WT
TARGET.50.PAJMWC.01	WT
TARGET.50.PAJMWF.01	WT
TARGET.50.PAJMWN.01	WT
TARGET.50.PAJMWP.01	WT
TARGET.50.PAJMWX.01	WT
TARGET.50.PAJMWZ.01	WT
TARGET.50.PAJMXE.01	WT
TARGET.50.PAJMXF.01	WT
TARGET.50.PAJMXK.01	WT
TARGET.50.PAJMXP.01	WT
TARGET.50.PAJMXR.01	WT
TARGET.50.PAJMYA.01	WT
TARGET.50.PAJMYM.01	WT
TARGET.50.PAJMYU.01	WT
TARGET.50.PAJMZF.01	WT
TARGET.50.PAJMZI.01	WT
TARGET.50.PAJMZN.01	WT
TARGET.50.PAJMZV.01	WT
TARGET.50.PAJNAA.01	WT
TARGET.50.PAJNAM.01	WT
TARGET.50.PAJNAP.01	WT
TARGET.50.PAJNAU.01	WT
TARGET.50.PAJNAV.01	WT
TARGET.50.PAJNBA.01	WT
TARGET.50.PAJNBE.01	WT
TARGET.50.PAJNBG.01	WT
TARGET.50.PAJNBI.01	WT
TARGET.50.PAJNBN.01	WT
TARGET.50.PAJNBP.01	WT
TARGET.50.PAJNBS.01	WT
TARGET.50.PAJNBU.01	WT
TARGET.50.PAJNBW.01	WT
TARGET.50.PAJNBZ.01	WT
TARGET.50.PAJNCA.01	WT
TARGET.50.PAJNCC.01	WT
TARGET.50.PAJNCJ.01	WT
TARGET.50.PAJNCK.01	WT
TARGET.50.PAJNCL.01	WT
TARGET.50.PAJNCN.01	WT
TARGET.50.PAJNCU.01	WT
TARGET.50.PAJNCX.01	WT
TARGET.50.PAJNCZ.01	WT
TARGET.50.PAJNDB.01	WT
TARGET.50.PAJNDC.01	WT
TARGET.50.PAJNDS.01	WT
TARGET.50.PAJNDU.01	WT
TARGET.50.PAJNDX.01	WT
TARGET.50.PAJNEB.01	WT
TARGET.50.PAJNEC.01	WT
TARGET.50.PAJNEE.01	WT
TARGET.50.PAJNEH.01	WT
TARGET.50.PAJNEL.01	WT
TARGET.50.PAJNEX.01	WT
TARGET.50.PAJNFB.01	WT
TARGET.50.PAJNFD.01	WT
TARGET.50.PAJNFH.01	WT
TARGET.50.PAJNGA.01	WT
TARGET.50.PAJNGB.01	WT
TARGET.50.PAJNGC.01	WT
TARGET.50.PAJNGH.01	WT
TARGET.50.PAJNGJ.01	WT
TARGET.50.PAJNGK.01	WT
TARGET.50.PAJNGR.01	WT
TARGET.50.PAJNGU.01	WT
TARGET.50.PAJNHA.01	WT
TARGET.50.PAJNHG.01	WT
TARGET.50.PAJNHL.01	WT
TARGET.50.PAJNHN.01	WT
TARGET.50.PAJNHP.01	WT
TARGET.50.PAJNHV.01	WT
TARGET.50.PAJNHW.01	WT
TARGET.50.PAJNHZ.01	WT
TARGET.50.PAJNID.01	WT
TARGET.50.PAJNIE.01	WT
TARGET.50.PAJNIH.01	WT
TARGET.50.PAJNIJ.01	WT
TARGET.50.PAJNIM.01	WT
TARGET.50.PAJNIS.01	WT
TARGET.50.PAJNIY.01	WT
TARGET.50.PAJNJC.01	WT
TARGET.50.PAJNJJ.01	WT
TARGET.50.PAJNJL.01	WT
TARGET.50.PAJNKA.01	WT
TARGET.50.PAJNKD.01	WT
TARGET.50.PAJNKJ.01	WT
TARGET.50.PAJNKL.01	WT
TARGET.50.PAJNKP.01	WT
TARGET.50.PAJNKS.01	WT
TARGET.50.PAJNKX.01	WT
TARGET.50.PAJNLA.01	WT
TARGET.50.PAJNLK.01	WT
TARGET.50.PAJNLR.01	WT
TARGET.50.PAJNLS.01	WT
TARGET.50.PAJNLT.01	WT
TARGET.50.PAJNMA.01	WT
TARGET.50.PAJNMD.01	WT
TARGET.50.PAJNME.01	WT
TARGET.50.PAJNML.01	WT
TARGET.50.PAJNMT.01	WT
TARGET.50.PAJNMV.01	WT
TARGET.50.PAJNMZ.01	WT
TARGET.50.PAJNNC.01	WT
TARGET.50.PAJNND.01	WT
TARGET.50.PAJNNF.01	WT
TARGET.50.PAJNNG.01	WT
TARGET.50.PAJNNR.01	WT
TARGET.50.PAJNNT.01	WT
TARGET.50.PAJNNU.01	WT
TARGET.50.PAJNNV.01	WT
TARGET.50.PAJNNY.01	WT
TARGET.50.PAJNPI.01	WT
TARGET.50.PAJNPW.01	WT
TARGET.50.PAJNPX.01	WT
TARGET.50.PAJNPZ.01	WT
TARGET.50.PAJNRE.01	WT
TARGET.50.PAJNRH.01	WT
TARGET.50.PAJNRK.01	WT
TARGET.50.PAJNRL.01	WT
TARGET.50.PAJNRW.01	WT
TARGET.50.PAJNSB.01	WT
TARGET.50.PAJNSF.01	WT
TARGET.50.PAJNSI.01	WT
TARGET.50.PAJNSK.01	WT
TARGET.50.PAJNSL.01	WT
TARGET.50.PAJNSV.01	WT
TARGET.50.PAJNTJ.01	WT
TARGET.50.PAJNTM.01	WT
TARGET.50.PAJNUJ.01	WT
TARGET.50.PAJNUP.01	WT
TARGET.50.PAJNUS.01	WT
TARGET.50.PAJNUT.01	WT
TARGET.50.PAJNUX.01	WT
TARGET.50.PAJNVA.01	WT
TARGET.50.PAJNVB.01	WT
TARGET.50.PAJNVE.01	WT
TARGET.50.PAJNVF.01	WT
TARGET.50.PAJNVL.01	WT
TARGET.50.PAJNVW.01	WT
TARGET.50.PAJNVX.01	WT
TARGET.50.PAJNWA.01	WT
TARGET.50.PAJNWD.01	WT
TARGET.50.PAJNWE.01	WT
TARGET.50.PAJNWH.01	WT
TARGET.50.PAJNWK.01	WT
TARGET.50.PAJNWR.01	WT
TARGET.50.PAJNWU.01	WT
TARGET.50.PAJNWX.01	WT
TARGET.50.PAJNWZ.01	WT
TARGET.50.PAJNXB.01	WT
TARGET.50.PAJNXC.01	WT
TARGET.50.PAJNXG.01	WT
TARGET.50.PAJNXI.01	WT
TARGET.50.PAJNXR.01	WT
TARGET.50.PAJNXS.01	WT
TARGET.50.PAJNXT.01	WT
TARGET.50.PAJNYM.01	WT
TARGET.50.PAJNYT.01	WT
TARGET.50.PAJNYX.01	WT
TARGET.50.PAJNZI.01	WT
TARGET.50.PAJNZK.01	WT
TARGET.50.PAJNZS.01	WT
TARGET.50.PAJNZU.01	WT
TARGET.50.PAJNZY.01	WT
TARGET.50.PAJNZZ.01	WT
TARGET.50.PAJPAG.01	WT
TARGET.50.PAJPAH.01	WT
TARGET.50.PAJPAR.01	WT
TARGET.50.PAJPAU.01	WT
TARGET.50.PAJPAX.01	WT
TARGET.50.PAJPBD.01	WT
TARGET.50.PAJPBG.01	WT
TARGET.50.PAJPBR.01	WT
TARGET.50.PAJPBZ.01	WT
TARGET.50.PAJPCF.01	WT
TARGET.50.PAJPCM.01	WT
TARGET.50.PAJPCN.01	WT
TARGET.50.PAJPCV.01	WT
TARGET.50.PAJPCX.01	WT
TARGET.50.PAJPDC.01	WT
TARGET.50.PAJPDF.01	WT
TARGET.50.PAJPDN.01	WT
TARGET.50.PAJPDX.01	WT
TARGET.50.PAJPEA.01	WT
TARGET.50.PAJPEF.01	WT
TARGET.50.PAJPEJ.01	WT
TARGET.50.PAJPEP.01	WT
TARGET.50.PAJPER.01	WT
TARGET.50.PAJPET.01	WT
TARGET.50.PAJPEW.01	WT
TARGET.50.PAJPEY.01	WT
TARGET.50.PAJPFC.01	WT
TARGET.50.PAJPFF.01	WT
TARGET.50.PAJPFJ.01	WT
TARGET.50.PAJPFK.01	WT
TARGET.50.PAJPFN.01	WT
TARGET.50.PAJPFR.01	WT
TARGET.50.PAJPFY.01	WT
TARGET.50.PAJPGA.01	WT
TARGET.50.PAJPGF.01	WT
TARGET.50.PAJPGM.01	WT
TARGET.50.PAJPGP.01	WT
TARGET.50.PAJPGU.01	WT
TARGET.50.PAJPGY.01	WT
TARGET.50.PAJPHA.01	WT
TARGET.50.PAJPHG.01	WT
TARGET.50.PAJPHH.01	WT
TARGET.50.PAKAPI.01	WT
TARGET.50.PAKAPZ.01	WT
TARGET.50.PAKDUM.01	WT
TARGET.50.PAKECR.01	WT
TARGET.50.PAKEMV.01	WT
TARGET.50.PAKFME.01	WT
TARGET.50.PAKFRI.01	WT
TARGET.50.PAKFTB.01	WT
TARGET.50.PAKFYV.01	WT
TARGET.50.PAKFZA.01	WT
TARGET.50.PAKGDL.01	WT
TARGET.50.PAKGED.01	WT
TARGET.50.PAKGJK.01	WT
TARGET.50.PAKGMM.01	WT
TARGET.50.PAKGMU.01	WT
TARGET.50.PAKGRG.01	WT
TARGET.50.PAKGUP.01	WT
TARGET.50.PAKGWP.01	WT
TARGET.50.PAKGXL.01	WT
TARGET.50.PAKGZX.01	WT
TARGET.50.PAKGZY.01	WT
TARGET.50.PAKHBL.01	WT
TARGET.50.PAKHFY.01	WT
TARGET.50.PAKHIU.01	WT
TARGET.50.PAKHKU.01	WT
TARGET.50.PAKHMM.01	WT
TARGET.50.PAKHNC.01	WT
TARGET.50.PAKHNH.01	WT
TARGET.50.PAKHWF.01	WT
TARGET.50.PAKHWZ.01	WT
TARGET.50.PAKHYJ.01	WT
TARGET.50.PAKIDV.01	WT
TARGET.50.PAKILU.01	WT
TARGET.50.PAKIRF.01	WT
TARGET.50.PAKISF.01	WT
TARGET.50.PAKIZP.01	WT
TARGET.50.PAKJGM.01	WT
TARGET.50.PAKJHT.01	WT
TARGET.50.PAKJIS.01	WT
TARGET.50.PAKJJF.01	WT
TARGET.50.PAKJKT.01	WT
TARGET.50.PAKJVW.01	WT
TARGET.50.PAKJXM.01	WT
TARGET.50.PAKJZU.01	WT
TARGET.50.PAKKAE.01	WT
TARGET.50.PAKKJB.01	WT
TARGET.50.PAKKNS.01	WT
TARGET.50.PAKKRK.01	WT
TARGET.50.PAKKSE.01	WT
TARGET.50.PAKKSG.01	WT
TARGET.50.PAKKSI.01	WT
TARGET.50.PAKKZG.01	WT
TARGET.50.PAKLDH.01	WT
TARGET.50.PAKLRS.01	WT
TARGET.50.PAKLRW.01	WT
TARGET.50.PAKLYC.01	WT
TARGET.50.PAKLZH.01	WT
TARGET.50.PAKMAV.01	WT
TARGET.50.PAKMCI.01	WT
TARGET.50.PAKMDF.01	WT
TARGET.50.PAKMDX.01	WT
TARGET.50.PAKMGV.01	WT
TARGET.50.PAKMHJ.01	WT
TARGET.50.PAKMKW.01	WT
TARGET.50.PAKMLA.01	WT
TARGET.50.PAKMMS.01	WT
TARGET.50.PAKMSV.01	WT
TARGET.50.PAKMTZ.01	WT
TARGET.50.PAKMUB.01	WT
TARGET.50.PAKMZU.01	WT
TARGET.50.PAKNAL.01	WT
TARGET.50.PAKNFF.01	WT
TARGET.50.PAKNGF.01	WT
TARGET.50.PAKNRX.01	WT
TARGET.50.PAKNSG.01	WT
TARGET.50.PAKNTW.01	WT
TARGET.50.PAKNUD.01	WT
TARGET.50.PAKNXS.01	WT
TARGET.50.PAKPDF.01	WT
TARGET.50.PAKPET.01	WT
TARGET.50.PAKPEU.01	WT
TARGET.50.PAKPIJ.01	WT
TARGET.50.PAKPRZ.01	WT
TARGET.50.PAKPTZ.01	WT
TARGET.50.PAKRCC.01	WT
TARGET.50.PAKRRF.01	WT
TARGET.50.PAKRVH.01	WT
TARGET.50.PAKRVV.01	WT
TARGET.50.PAKRYJ.01	WT
TARGET.50.PAKRZW.01	WT
TARGET.50.PAKSCC.01	WT
TARGET.50.PAKSDG.01	WT
TARGET.50.PAKSJN.01	WT
TARGET.50.PAKSRE.01	WT
TARGET.50.PAKTCE.01	WT
TARGET.50.PAKTLC.01	WT
TARGET.50.PAKTRB.01	WT
TARGET.50.PAKUCW.01	WT
TARGET.50.PAKUIT.01	WT
TARGET.50.PAKUJY.01	WT
TARGET.50.PAKULH.01	WT
TARGET.50.PAKUMS.01	WT
TARGET.50.PAKVET.01	WT
TARGET.50.PAKVJN.01	WT
TARGET.50.PAKVXE.01	WT
TARGET.50.PAKVXU.01	WT
TARGET.50.PAKWCB.01	WT
TARGET.50.PAKWDE.01	WT
TARGET.50.PAKWPM.01	WT
TARGET.50.PAKWVW.01	WT
TARGET.50.PAKWZR.01	WT
TARGET.50.PAKXFS.01	WT
TARGET.50.PAKXSD.01	WT
TARGET.50.PAKXSE.01	WT
TARGET.50.PAKXWB.01	WT
TARGET.50.PAKXXF.01	WT
TARGET.50.PAKYCN.01	WT
TARGET.50.PAKYFC.01	WT
TARGET.50.PAKYFF.01	WT
TARGET.50.PAKYGM.01	WT
TARGET.50.PAKYJS.01	WT
TARGET.50.PAKYLT.01	WT
TARGET.50.PAKYNK.01	WT
TARGET.50.PAKYNT.01	WT
TARGET.50.PAKYPP.01	WT
TARGET.50.PAKYXG.01	WT
TARGET.50.PAKZER.01	WT
TARGET.50.PAKZFK.01	WT
TARGET.50.PAKZGW.01	WT
TARGET.50.PAKZHF.01	WT
TARGET.50.PAKZHG.01	WT
TARGET.50.PAKZMW.01	WT
TARGET.50.PALAXJ.01	WT
TARGET.50.PALBRC.01	WT
TARGET.50.PALCAB.01	WT
TARGET.50.PALCMK.01	WT
TARGET.50.PALCPP.01	WT
TARGET.50.PALCTR.01	WT
TARGET.50.PALCVC.01	WT
TARGET.50.PALDAF.01	WT
TARGET.50.PALDEU.01	WT
TARGET.50.PALDND.01	WT
TARGET.50.PALDNR.01	WT
TARGET.50.PALDTE.01	WT
TARGET.50.PALDWP.01	WT
TARGET.50.PALDWR.01	WT
TARGET.50.PALDYU.01	WT
TARGET.50.PALEBJ.01	WT
TARGET.50.PALEFG.01	WT
TARGET.50.PALEHA.01	WT
TARGET.50.PALEJW.01	WT
TARGET.50.PALERC.01	WT
TARGET.50.PALEWU.01	WT
TARGET.50.PALEZR.01	WT
TARGET.50.PALEZT.01	WT
TARGET.50.PALFGK.01	WT
TARGET.50.PALFJK.01	WT
TARGET.50.PALFJZ.01	WT
TARGET.50.PALFME.01	WT
TARGET.50.PALFRD.01	WT
TARGET.50.PALFYP.01	WT
TARGET.50.PALGAZ.01	WT
TARGET.50.PALGLU.01	WT
TARGET.50.PALGMA.01	WT
TARGET.50.PALGVY.01	WT
TARGET.50.PALGWU.01	WT
TARGET.50.PALHNG.01	WT
TARGET.50.PALIMN.01	WT
TARGET.50.PALJDK.01	WT
TARGET.50.PALJHR.01	WT
TARGET.50.PALJIP.01	WT
TARGET.50.PALKAW.01	WT
TARGET.50.PALKCW.01	WT
TARGET.50.PALKJY.01	WT
TARGET.50.PALKNP.01	WT
TARGET.50.PALKRS.01	WT
TARGET.50.PALKUD.01	WT
TARGET.50.PALKWP.01	WT
TARGET.50.PALLCK.01	WT
TARGET.50.PALLCW.01	WT
TARGET.50.PALLFB.01	WT
TARGET.50.PALLFV.01	WT
TARGET.50.PALLMF.01	WT
TARGET.50.PALMAM.01	WT
TARGET.50.PALMHS.01	WT
TARGET.50.PALMII.01	WT
TARGET.50.PALMPF.01	WT
TARGET.50.PALMSA.01	WT
TARGET.50.PALNDB.01	WT
TARGET.51.PAEALX.01	CCSK
TARGET.51.PAJLIV.01	CCSK
TARGET.51.PAJLWU.01	CCSK
TARGET.51.PAJMFS.01	CCSK
TARGET.51.PAJMNM.01	CCSK
TARGET.51.PAJNCV.01	CCSK
TARGET.51.PAJPFB.01	CCSK
TARGET.51.PAKWMM.01	CCSK
TARGET.51.PALEIR.01	CCSK
TARGET.51.PALFEF.01	CCSK
TARGET.51.PALFYG.01	CCSK
TARGET.51.PALKEI.01	CCSK
TARGET.51.PALLXV.01	CCSK
TARGET.52.PABKLN.01	RT
TARGET.52.PADYZI.01	RT
TARGET.52.PAJLWM.01	RT
TARGET.52.PAJMRB.01	RT
TARGET.52.PAJNER.01	RT
TARGET.52.PAJNFP.01	RT
TARGET.52.PAJNFZ.01	RT
TARGET.52.PAKHTL.01	RT
TARGET.52.PARECB.01	RT
TARGET.52.PARGRN.01	RT
TARGET.52.PARIRN.01	RT
TARGET.52.PARPFY.01	RT
TARGET.52.PARRCL.01	RT
TARGET.52.PARUGK.01	RT
TARGET.52.PARZBI.01	RT
TARGET.52.PASABD.01	RT
TARGET.52.PASADZ.01	RT
TARGET.52.PASCDH.01	RT
TARGET.52.PASDLA.01	RT
TARGET.52.PASRHU.01	RT
TARGET.52.PASVDP.01	RT
TARGET.52.PASWZZ.01	RT
